index,units,quantity_on_hand,status,delivered,supply_score,product_name,month
2020-03-17T13:04:00Z,2730,181,ACTIVE,NO, 4,diagnostics,7
2020-03-17T14:07:33Z,1465,178,ACTIVE,NO, 3,vaccines,3
2020-03-17T14:49:27Z,2805,195,NONE,YES, 5,vaccines,3
2020-03-17T15:35:46Z,3248,162,NONE,YES,12,respirators,4
2020-03-17T15:39:59Z,3947,152,NONE,YES,12,ventilators,10
2020-03-17T15:56:40Z,652,185,NONE,YES, 6,sanitizers,9
2020-03-17T16:38:01Z,2599,166,ACTIVE,YES, 4,visors,8
2020-03-17T17:33:01Z,2439,176,ACTIVE,YES,29,biologics,6
2020-03-17T17:36:47Z,4128,164,ACTIVE,YES, 7,ppe,1
2020-03-17T18:31:28Z,4679,168,NONE,YES, 5,masks,2
2020-03-17T20:56:09Z,53,176,NONE,YES, 6,diagnostics,7
2020-03-17T22:04:35Z,4525,156,NONE,YES, 1,diagnostics,7
2020-03-17T22:42:28Z,2220,158,ACTIVE,YES, 2,sanitizers,9
2020-03-17T23:39:05Z,575,165,PASSIVE,NO,17,biologics,6
2020-03-18T00:20:25Z,777,172,PASSIVE,YES, 8,vaccines,3
2020-03-18T00:33:29Z,3754,168,ACTIVE,NO, 2,diagnostics,7
2020-03-18T02:23:28Z,3202,158,NONE,YES, 4,oxygen_tanks,5
2020-03-18T03:23:10Z,1487,165,NONE,YES, 7,respirators,4
2020-03-18T05:51:19Z,1221,160,NONE,YES,10,oxygen_tanks,5
2020-03-18T06:05:40Z,4523,158,NONE,YES,30,visors,8
2020-03-18T06:45:30Z,1666,176,NONE,YES, 6,visors,8
2020-03-18T06:51:32Z,65,170,NONE,YES,10,ventilators,10
2020-03-18T09:03:05Z,4757,160,NONE,YES, 2,oxygen_tanks,5
2020-03-18T09:11:33Z,1048,167,PASSIVE,YES, 2,vaccines,3
2020-03-18T09:46:07Z,2600,165,NONE,YES, 5,ppe,1
2020-03-18T10:40:19Z,4268,160,NONE,YES, 5,respirators,4
2020-03-18T11:37:01Z,3803,164,NONE,YES, 3,masks,2
2020-03-18T12:40:48Z,4457,182,ACTIVE,NO, 9,diagnostics,7
2020-03-18T14:01:32Z,2186,166,NONE,YES, 3,ventilators,10
2020-03-18T14:40:20Z,1246,168,NONE,YES, 3,visors,8
2020-03-18T15:41:15Z,1808,155,NONE,YES, 4,oxygen_tanks,5
2020-03-18T16:11:22Z,2187,165,PASSIVE,YES,12,biologics,6
2020-03-18T17:08:24Z,2731,175,PASSIVE,NO, 2,biologics,6
2020-03-18T18:05:11Z,4223,163,NONE,NO, 6,oxygen_tanks,5
2020-03-18T18:07:49Z,3890,150,NONE,YES, 3,vaccines,3
2020-03-18T18:18:37Z,14,174,NONE,NO, 2,ppe,1
2020-03-18T21:29:57Z,4996,182,ACTIVE,NO,20,visors,8
2020-03-18T21:32:55Z,1871,162,NONE,NO, 4,ventilators,10
2020-03-18T21:45:20Z,4104,168,NONE,YES, 6,oxygen_tanks,5
2020-03-18T22:39:17Z,3018,164,NONE,YES, 3,visors,8
2020-03-18T23:16:08Z,2519,175,NONE,NO, 1,diagnostics,7
2020-03-19T00:24:47Z,3641,180,ACTIVE,NO, 2,oxygen_tanks,5
2020-03-19T00:36:09Z,4781,178,NONE,YES, 3,visors,8
2020-03-19T03:16:59Z,1489,180,NONE,YES, 5,ventilators,10
2020-03-19T04:53:35Z,4777,159,PASSIVE,YES, 1,ppe,1
2020-03-19T05:05:28Z,2836,162,ACTIVE,NO,15,visors,8
2020-03-19T05:07:23Z,2807,166,NONE,YES, 2,sanitizers,9
2020-03-19T06:15:41Z,209,168,PASSIVE,YES, 5,sanitizers,9
2020-03-19T06:44:21Z,3942,192,NONE,YES, 8,biologics,6
2020-03-19T08:00:11Z,2469,169,NONE,YES,12,masks,2
2020-03-19T08:18:57Z,3228,164,NONE,NO, 4,sanitizers,9
2020-03-19T10:15:37Z,1135,176,NONE,NO,30,respirators,4
2020-03-19T10:35:13Z,1665,186,NONE,YES,15,ppe,1
2020-03-19T11:30:52Z,3434,185,NONE,NO,10,sanitizers,9
2020-03-19T11:33:45Z,2254,175,ACTIVE,YES, 4,masks,2
2020-03-19T12:16:19Z,763,176,NONE,YES, 0,diagnostics,7
2020-03-19T12:17:12Z,4270,190,ACTIVE,NO, 4,masks,2
2020-03-19T13:54:54Z,306,166,NONE,YES, 6,ventilators,10
2020-03-19T13:58:45Z,1421,156,ACTIVE,YES, 3,vaccines,3
2020-03-19T14:56:43Z,3187,170,NONE,YES, 6,masks,2
2020-03-19T15:42:28Z,533,167,NONE,YES,10,visors,8
2020-03-19T15:52:21Z,2995,164,ACTIVE,NO, 2,biologics,6
2020-03-19T16:28:06Z,1008,159,ACTIVE,NO, 8,vaccines,3
2020-03-19T17:52:19Z,25,173,NONE,YES,10,oxygen_tanks,5
2020-03-19T18:12:05Z,3343,172,NONE,YES, 2,diagnostics,7
2020-03-19T20:57:28Z,377,165,NONE,NO, 6,ppe,1
2020-03-19T21:29:19Z,2987,158,NONE,YES, 0,sanitizers,9
2020-03-19T21:50:34Z,2429,168,NONE,YES, 3,oxygen_tanks,5
2020-03-19T23:23:09Z,4618,158,NONE,YES, 1,respirators,4
2020-03-19T23:23:58Z,595,163,ACTIVE,YES, 3,ventilators,10
2020-03-19T23:47:55Z,1615,156,PASSIVE,NO, 2,ventilators,10
2020-03-20T00:20:29Z,3714,165,PASSIVE,YES, 0,respirators,4
2020-03-20T01:28:09Z,188,179,ACTIVE,NO,10,vaccines,3
2020-03-20T02:12:51Z,1612,164,ACTIVE,NO, 7,masks,2
2020-03-20T02:14:22Z,472,173,ACTIVE,NO, 2,sanitizers,9
2020-03-20T02:20:10Z,827,180,ACTIVE,NO,10,masks,2
2020-03-20T03:39:00Z,3240,179,NONE,YES, 5,sanitizers,9
2020-03-20T04:27:45Z,3401,174,NONE,NO, 8,visors,8
2020-03-20T04:32:11Z,1074,166,NONE,YES, 2,vaccines,3
2020-03-20T05:31:36Z,3483,180,NONE,YES, 5,respirators,4
2020-03-20T06:20:14Z,3254,162,NONE,NO, 4,oxygen_tanks,5
2020-03-20T08:21:10Z,3338,162,NONE,YES, 8,ppe,1
2020-03-20T10:19:33Z,4304,160,NONE,YES, 3,masks,2
2020-03-20T10:40:30Z,2738,182,PASSIVE,NO,28,diagnostics,7
2020-03-20T10:56:28Z,1154,176,NONE,YES, 3,visors,8
2020-03-20T11:50:53Z,3142,181,PASSIVE,NO,20,ventilators,10
2020-03-20T12:15:59Z,2697,176,NONE,YES,10,vaccines,3
2020-03-20T12:38:55Z,2624,174,NONE,YES, 4,sanitizers,9
2020-03-20T12:58:59Z,2096,170,NONE,YES, 4,oxygen_tanks,5
2020-03-20T13:08:17Z,451,168,NONE,YES,10,ppe,1
2020-03-20T13:31:18Z,2671,158,NONE,YES, 2,sanitizers,9
2020-03-20T14:41:11Z,4624,180,NONE,YES, 1,sanitizers,9
2020-03-20T15:16:33Z,1201,165,PASSIVE,NO, 5,vaccines,3
2020-03-20T15:31:20Z,1034,163,NONE,NO,10,masks,2
2020-03-20T16:43:32Z,3666,167,NONE,YES,10,diagnostics,7
2020-03-20T16:44:39Z,4596,159,PASSIVE,NO, 5,biologics,6
2020-03-20T17:55:13Z,4941,170,NONE,YES,30,respirators,4
2020-03-20T18:03:29Z,958,164,NONE,YES,20,masks,2
2020-03-20T18:34:22Z,1916,160,PASSIVE,NO, 1,ppe,1
2020-03-20T23:18:51Z,768,175,NONE,NO, 5,vaccines,3
2020-03-20T23:43:38Z,4700,166,NONE,NO,20,biologics,6
2020-03-21T00:20:55Z,2628,187,NONE,NO,10,biologics,6
2020-03-21T00:41:07Z,2088,178,NONE,YES, 5,respirators,4
2020-03-21T00:53:30Z,3883,160,NONE,NO, 7,ventilators,10
2020-03-21T01:03:16Z,2462,169,ACTIVE,NO,10,ventilators,10
2020-03-21T03:35:29Z,3422,158,NONE,NO,15,diagnostics,7
2020-03-21T03:40:57Z,2516,172,PASSIVE,YES, 6,ventilators,10
2020-03-21T04:56:35Z,2748,182,NONE,YES, 5,ppe,1
2020-03-21T07:05:47Z,136,164,PASSIVE,NO, 5,ppe,1
2020-03-21T07:27:15Z,1510,184,NONE,NO, 6,oxygen_tanks,5
2020-03-21T09:36:58Z,3137,180,NONE,YES, 3,sanitizers,9
2020-03-21T10:03:58Z,260,160,NONE,YES,10,masks,2
2020-03-21T10:13:15Z,4481,161,PASSIVE,NO, 4,diagnostics,7
2020-03-21T13:36:09Z,3938,155,NONE,NO, 3,diagnostics,7
2020-03-21T13:46:37Z,262,164,NONE,YES, 1,masks,2
2020-03-21T14:20:39Z,2241,170,NONE,NO,10,ventilators,10
2020-03-21T15:37:34Z,932,155,NONE,YES, 0,sanitizers,9
2020-03-21T15:48:57Z,4805,182,NONE,NO, 4,vaccines,3
2020-03-21T15:59:27Z,2649,178,NONE,YES, 3,diagnostics,7
2020-03-21T16:51:11Z,4060,170,NONE,YES,20,ppe,1
2020-03-21T17:00:53Z,1073,188,ACTIVE,YES,10,visors,8
2020-03-21T17:21:02Z,1203,190,ACTIVE,NO, 5,oxygen_tanks,5
2020-03-21T18:47:34Z,4390,150,NONE,YES, 0,ppe,1
2020-03-21T20:03:40Z,2287,164,NONE,NO, 9,visors,8
2020-03-21T20:22:23Z,3772,186,ACTIVE,YES,10,respirators,4
2020-03-21T20:31:07Z,700,169,NONE,YES,25,oxygen_tanks,5
2020-03-21T20:41:00Z,671,174,NONE,YES,10,diagnostics,7
2020-03-21T22:00:07Z,2474,164,NONE,YES, 3,diagnostics,7
2020-03-22T00:29:05Z,4314,184,PASSIVE,NO,20,biologics,6
2020-03-22T01:46:51Z,442,175,NONE,YES,15,visors,8
2020-03-22T02:08:17Z,4439,182,PASSIVE,YES, 4,visors,8
2020-03-22T04:34:45Z,4216,179,ACTIVE,NO, 5,oxygen_tanks,5
2020-03-22T06:31:10Z,613,180,NONE,YES, 6,biologics,6
2020-03-22T06:31:17Z,3345,158,NONE,YES,10,ventilators,10
2020-03-22T07:59:23Z,3659,196,ACTIVE,NO,10,oxygen_tanks,5
2020-03-22T08:00:12Z,3481,167,NONE,YES, 0,biologics,6
2020-03-22T08:04:21Z,3470,163,NONE,YES, 6,biologics,6
2020-03-22T10:04:21Z,4346,172,PASSIVE,NO, 9,masks,2
2020-03-22T11:07:50Z,3527,178,ACTIVE,YES, 6,oxygen_tanks,5
2020-03-22T12:13:52Z,4323,160,NONE,YES, 5,diagnostics,7
2020-03-22T12:50:05Z,2075,164,NONE,YES, 4,masks,2
2020-03-22T13:16:25Z,3524,172,NONE,YES,15,ventilators,10
2020-03-22T13:47:23Z,4382,162,NONE,YES, 3,vaccines,3
2020-03-22T13:54:54Z,950,154,NONE,YES, 6,biologics,6
2020-03-22T14:28:35Z,1731,180,NONE,YES,10,sanitizers,9
2020-03-22T14:30:41Z,215,166,ACTIVE,NO, 1,masks,2
2020-03-22T16:24:40Z,2585,164,PASSIVE,NO, 2,visors,8
2020-03-22T16:30:43Z,1733,170,NONE,YES,80,ventilators,10
2020-03-22T16:54:00Z,3243,172,NONE,YES, 2,ppe,1
2020-03-22T17:08:13Z,620,170,PASSIVE,YES, 6,biologics,6
2020-03-22T19:09:34Z,1536,165,NONE,YES, 8,vaccines,3
2020-03-22T19:21:56Z,3866,167,NONE,YES, 4,ventilators,10
2020-03-22T19:28:50Z,2194,162,NONE,YES, 2,ppe,1
2020-03-22T20:27:28Z,2975,164,NONE,YES, 3,visors,8
2020-03-22T21:51:43Z,3271,180,NONE,YES, 2,oxygen_tanks,5
2020-03-22T22:48:11Z,1789,164,NONE,YES, 5,masks,2
2020-03-22T22:51:28Z,2085,153,NONE,YES, 6,biologics,6
2020-03-22T23:31:55Z,4396,168,ACTIVE,NO,10,ventilators,10
2020-03-23T01:54:11Z,747,170,NONE,NO, 5,oxygen_tanks,5
2020-03-23T02:22:35Z,2011,165,NONE,NO, 0,oxygen_tanks,5
2020-03-23T03:48:42Z,302,176,NONE,YES,99,ppe,1
2020-03-23T05:46:51Z,1990,165,NONE,YES, 5,sanitizers,9
2020-03-23T06:19:37Z,4584,178,ACTIVE,NO, 5,diagnostics,7
2020-03-23T06:25:52Z,3162,172,ACTIVE,YES, 6,ppe,1
2020-03-23T06:54:20Z,3943,155,NONE,YES, 8,ppe,1
2020-03-23T08:51:00Z,1531,165,PASSIVE,NO,24,biologics,6
2020-03-23T10:41:15Z,3029,158,NONE,YES, 2,visors,8
2020-03-23T10:55:44Z,1935,178,NONE,YES, 4,biologics,6
2020-03-23T10:56:20Z,284,170,PASSIVE,YES, 6,biologics,6
2020-03-23T11:53:03Z,1508,178,NONE,NO, 4,diagnostics,7
2020-03-23T11:54:55Z,329,176,NONE,YES, 0,ventilators,10
2020-03-23T12:16:01Z,2674,168,NONE,YES,15,vaccines,3
2020-03-23T13:57:23Z,3216,165,NONE,YES, 0,oxygen_tanks,5
2020-03-23T14:18:44Z,49,159,NONE,YES, 3,masks,2
2020-03-23T14:57:39Z,3250,171,ACTIVE,YES, 3,respirators,4
2020-03-23T15:32:35Z,1537,168,ACTIVE,YES, 2,ppe,1
2020-03-23T15:54:43Z,4752,164,NONE,YES, 5,vaccines,3
2020-03-23T16:07:52Z,2318,168,NONE,YES, 2,ventilators,10
2020-03-23T16:09:22Z,2354,175,PASSIVE,NO,50,ppe,1
2020-03-23T16:27:30Z,3312,167,NONE,NO, 7,sanitizers,9
2020-03-23T16:47:41Z,3368,165,NONE,YES, 8,diagnostics,7
2020-03-23T17:00:31Z,346,159,NONE,YES, 2,masks,2
2020-03-23T19:09:54Z,737,185,NONE,YES,15,diagnostics,7
2020-03-23T21:31:12Z,732,185,NONE,YES,11,masks,2
2020-03-23T21:58:49Z,1845,165,NONE,YES, 7,ppe,1
2020-03-23T22:54:21Z,2792,166,NONE,NO,20,ventilators,10
2020-03-23T23:29:45Z,3973,173,ACTIVE,NO, 6,oxygen_tanks,5
2020-03-24T00:11:23Z,2175,177,NONE,YES,15,sanitizers,9
2020-03-24T01:04:39Z,1351,160,NONE,NO, 3,sanitizers,9
2020-03-24T02:06:46Z,365,180,NONE,YES, 6,ventilators,10
2020-03-24T02:36:41Z,1430,175,PASSIVE,YES, 5,vaccines,3
2020-03-24T02:37:50Z,2034,180,NONE,NO, 5,sanitizers,9
2020-03-24T03:59:04Z,2109,175,PASSIVE,NO,10,visors,8
2020-03-24T04:12:09Z,4170,186,NONE,NO,10,ppe,1
2020-03-24T04:18:28Z,778,158,NONE,YES, 1,sanitizers,9
2020-03-24T05:23:26Z,1507,158,NONE,YES,20,oxygen_tanks,5
2020-03-24T06:11:48Z,3946,172,NONE,YES, 5,diagnostics,7
2020-03-24T06:22:41Z,4498,158,NONE,YES, 0,diagnostics,7
2020-03-24T07:25:24Z,4102,176,NONE,YES, 1,ppe,1
2020-03-24T07:45:26Z,271,160,ACTIVE,NO, 5,diagnostics,7
2020-03-24T09:28:54Z,4701,165,NONE,YES,10,respirators,4
2020-03-24T09:35:29Z,2400,181,ACTIVE,NO,11,respirators,4
2020-03-24T10:48:37Z,3058,158,NONE,YES, 2,oxygen_tanks,5
2020-03-24T12:19:15Z,2198,163,NONE,YES, 1,ventilators,10
2020-03-24T13:01:04Z,4686,160,ACTIVE,NO,15,diagnostics,7
2020-03-24T14:56:15Z,4402,175,NONE,YES, 5,sanitizers,9
2020-03-24T15:15:00Z,4009,152,PASSIVE,YES, 3,diagnostics,7
2020-03-24T16:54:40Z,3661,172,PASSIVE,YES, 5,oxygen_tanks,5
2020-03-24T17:36:21Z,4330,172,NONE,YES, 2,oxygen_tanks,5
2020-03-24T17:53:44Z,4109,176,NONE,YES, 2,respirators,4
2020-03-24T18:20:14Z,2412,142,NONE,YES, 3,respirators,4
2020-03-24T18:27:23Z,1757,158,NONE,YES, 2,biologics,6
2020-03-24T18:41:56Z,1959,165,NONE,YES,10,visors,8
2020-03-24T19:08:04Z,2843,176,NONE,YES, 7,diagnostics,7
2020-03-24T19:51:04Z,1197,165,PASSIVE,YES, 2,visors,8
2020-03-24T19:58:42Z,3115,180,PASSIVE,NO, 3,masks,2
2020-03-24T20:30:29Z,4329,178,NONE,NO, 6,sanitizers,9
2020-03-24T20:57:13Z,86,161,NONE,NO, 3,visors,8
2020-03-24T22:01:06Z,4311,160,ACTIVE,YES, 1,visors,8
2020-03-24T22:13:46Z,2713,163,ACTIVE,NO, 5,oxygen_tanks,5
2020-03-24T22:33:32Z,525,176,NONE,YES,10,diagnostics,7
2020-03-24T22:41:38Z,1824,182,NONE,YES,10,ppe,1
2020-03-24T23:07:11Z,1254,160,NONE,YES,10,respirators,4
2020-03-24T23:29:17Z,4919,165,NONE,YES, 4,visors,8
2020-03-25T01:03:35Z,4401,190,ACTIVE,NO, 8,masks,2
2020-03-25T01:55:04Z,4130,170,ACTIVE,YES, 4,biologics,6
2020-03-25T02:10:38Z,4397,172,NONE,NO, 7,respirators,4
2020-03-25T02:11:12Z,82,178,NONE,YES, 3,biologics,6
2020-03-25T03:35:11Z,1336,179,NONE,YES, 3,masks,2
2020-03-25T04:11:42Z,254,178,NONE,YES,10,masks,2
2020-03-25T06:49:16Z,4264,176,NONE,YES,10,visors,8
2020-03-25T07:06:59Z,1822,176,PASSIVE,YES,10,oxygen_tanks,5
2020-03-25T07:18:55Z,3241,175,NONE,YES, 3,biologics,6
2020-03-25T09:49:30Z,4917,164,NONE,YES,15,sanitizers,9
2020-03-25T10:59:54Z,1324,160,NONE,YES, 2,respirators,4
2020-03-25T12:04:42Z,4617,170,NONE,NO, 4,vaccines,3
2020-03-25T12:20:27Z,398,178,PASSIVE,NO,10,oxygen_tanks,5
2020-03-25T13:52:38Z,4810,179,NONE,NO,15,masks,2
2020-03-25T14:06:04Z,1569,170,PASSIVE,YES, 3,ppe,1
2020-03-25T16:22:28Z,4062,168,ACTIVE,NO, 7,oxygen_tanks,5
2020-03-25T18:23:20Z,1070,176,PASSIVE,NO, 4,respirators,4
2020-03-25T19:31:37Z,522,170,NONE,YES, 5,respirators,4
2020-03-25T19:43:08Z,926,170,NONE,NO, 5,ppe,1
2020-03-25T19:58:38Z,3064,170,NONE,YES,10,vaccines,3
2020-03-25T21:13:12Z,2991,182,NONE,NO, 5,masks,2
2020-03-25T21:37:49Z,1979,176,NONE,YES,10,sanitizers,9
2020-03-25T22:41:49Z,2829,190,NONE,NO, 5,vaccines,3
2020-03-26T00:08:47Z,4072,162,NONE,YES,20,respirators,4
2020-03-26T00:28:43Z,2168,160,NONE,YES, 7,vaccines,3
2020-03-26T01:43:02Z,4151,162,NONE,YES, 3,masks,2
2020-03-26T02:05:55Z,4275,183,NONE,NO, 5,diagnostics,7
2020-03-26T03:29:05Z,117,168,ACTIVE,YES, 4,oxygen_tanks,5
2020-03-26T04:18:06Z,2342,165,ACTIVE,NO, 4,visors,8
2020-03-26T04:33:37Z,3657,157,ACTIVE,NO, 3,ventilators,10
2020-03-26T05:03:23Z,2326,174,PASSIVE,YES,20,ppe,1
2020-03-26T06:36:12Z,2134,167,ACTIVE,NO,25,vaccines,3
2020-03-26T07:42:08Z,2658,182,NONE,YES, 8,masks,2
2020-03-26T07:54:00Z,4148,168,NONE,YES, 5,vaccines,3
2020-03-26T08:25:21Z,4433,176,NONE,YES,10,respirators,4
2020-03-26T08:38:03Z,4984,184,NONE,YES,10,respirators,4
2020-03-26T09:20:46Z,1648,164,NONE,YES, 1,ppe,1
2020-03-26T09:24:55Z,4795,173,ACTIVE,NO, 1,biologics,6
2020-03-26T09:32:58Z,3785,160,NONE,YES, 3,diagnostics,7
2020-03-26T10:50:05Z,3497,167,NONE,NO, 3,masks,2
2020-03-26T11:45:23Z,2070,170,NONE,YES,20,oxygen_tanks,5
2020-03-26T11:45:26Z,1519,160,NONE,NO,10,masks,2
2020-03-26T11:46:35Z,1728,168,NONE,YES, 2,ventilators,10
2020-03-26T12:15:19Z,770,178,NONE,YES, 4,sanitizers,9
2020-03-26T14:30:45Z,1703,156,NONE,YES, 4,oxygen_tanks,5
2020-03-26T18:15:55Z,2864,165,NONE,YES, 3,ppe,1
2020-03-26T18:17:40Z,4659,167,NONE,NO,20,vaccines,3
2020-03-26T18:24:24Z,4871,176,ACTIVE,NO,10,diagnostics,7
2020-03-26T18:24:30Z,800,155,ACTIVE,YES, 5,diagnostics,7
2020-03-26T18:58:56Z,1023,170,NONE,YES, 1,sanitizers,9
2020-03-26T18:59:30Z,2865,175,NONE,NO, 7,oxygen_tanks,5
2020-03-26T19:28:40Z,4534,154,NONE,YES, 4,masks,2
2020-03-26T20:41:22Z,1626,164,ACTIVE,NO, 1,vaccines,3
2020-03-26T20:44:02Z,2306,182,NONE,NO,12,masks,2
2020-03-26T21:12:00Z,634,166,NONE,NO, 0,diagnostics,7
2020-03-26T21:13:24Z,2172,180,NONE,NO,10,visors,8
2020-03-26T21:40:17Z,4506,170,ACTIVE,YES, 6,sanitizers,9
2020-03-26T22:02:29Z,12,170,NONE,YES, 5,sanitizers,9
2020-03-26T22:24:38Z,3069,164,NONE,YES,10,visors,8
2020-03-26T22:58:29Z,4024,170,PASSIVE,YES, 6,diagnostics,7
2020-03-27T00:45:25Z,3571,174,NONE,NO, 8,respirators,4
2020-03-27T02:08:33Z,3117,176,ACTIVE,YES, 7,visors,8
2020-03-27T02:10:36Z,2869,150,NONE,YES, 3,biologics,6
2020-03-27T02:22:21Z,1894,170,NONE,YES,10,biologics,6
2020-03-27T02:38:04Z,181,160,NONE,NO,10,vaccines,3
2020-03-27T03:46:44Z,4832,183,NONE,YES, 8,vaccines,3
2020-03-27T04:01:01Z,434,158,NONE,NO,10,diagnostics,7
2020-03-27T05:28:26Z,1159,168,NONE,YES, 2,ventilators,10
2020-03-27T05:35:34Z,4647,167,ACTIVE,YES, 4,respirators,4
2020-03-27T07:10:48Z,1746,162,NONE,YES, 6,diagnostics,7
2020-03-27T07:48:49Z,4735,175,NONE,YES, 2,biologics,6
2020-03-27T07:54:24Z,2478,180,NONE,YES, 2,visors,8
2020-03-27T08:38:33Z,3643,186,NONE,NO,20,visors,8
2020-03-27T08:42:11Z,3353,161,NONE,YES, 5,vaccines,3
2020-03-27T09:00:35Z,3859,185,NONE,YES,12,sanitizers,9
2020-03-27T09:06:23Z,1130,163,NONE,YES, 3,visors,8
2020-03-27T09:35:15Z,475,170,NONE,YES, 5,sanitizers,9
2020-03-27T10:17:57Z,3964,154,NONE,YES, 5,diagnostics,7
2020-03-27T10:43:18Z,1363,164,NONE,YES,10,respirators,4
2020-03-27T11:22:02Z,3156,158,NONE,YES, 5,ventilators,10
2020-03-27T14:20:15Z,765,176,PASSIVE,NO, 8,respirators,4
2020-03-27T14:22:13Z,1942,178,ACTIVE,NO, 6,vaccines,3
2020-03-27T14:54:51Z,3669,163,NONE,YES, 0,vaccines,3
2020-03-27T15:12:03Z,4791,170,NONE,NO, 5,biologics,6
2020-03-27T15:41:40Z,3122,174,NONE,YES, 1,biologics,6
2020-03-27T16:06:04Z,3716,168,NONE,YES, 3,visors,8
2020-03-27T16:19:42Z,113,168,NONE,YES,16,diagnostics,7
2020-03-27T16:29:54Z,621,182,NONE,YES, 3,biologics,6
2020-03-27T17:26:49Z,4222,160,NONE,YES, 6,biologics,6
2020-03-27T19:29:38Z,1593,176,NONE,YES, 0,oxygen_tanks,5
2020-03-27T20:42:12Z,2481,170,NONE,NO,10,vaccines,3
2020-03-27T21:44:23Z,2015,164,NONE,YES, 5,ventilators,10
2020-03-27T22:33:48Z,729,176,NONE,YES, 1,visors,8
2020-03-27T22:57:30Z,4406,166,NONE,YES, 3,oxygen_tanks,5
2020-03-28T00:38:16Z,3473,186,NONE,YES, 7,masks,2
2020-03-28T00:45:14Z,728,176,PASSIVE,NO, 4,sanitizers,9
2020-03-28T00:50:08Z,1337,162,NONE,YES,10,diagnostics,7
2020-03-28T01:08:17Z,2761,180,NONE,NO, 3,respirators,4
2020-03-28T01:08:30Z,3611,168,NONE,YES, 4,masks,2
2020-03-28T02:21:10Z,3256,154,PASSIVE,YES,10,diagnostics,7
2020-03-28T02:48:52Z,612,170,NONE,YES,10,diagnostics,7
2020-03-28T03:09:07Z,2705,158,NONE,YES,10,ventilators,10
2020-03-28T03:38:35Z,1597,164,NONE,YES, 5,biologics,6
2020-03-28T04:36:55Z,416,168,NONE,YES, 6,vaccines,3
2020-03-28T05:23:04Z,4409,172,PASSIVE,YES, 5,visors,8
2020-03-28T06:53:47Z,1899,180,NONE,YES, 5,respirators,4
2020-03-28T08:41:14Z,2372,173,ACTIVE,NO, 6,oxygen_tanks,5
2020-03-28T08:58:31Z,2286,164,NONE,NO,20,ventilators,10
2020-03-28T09:55:00Z,1521,173,NONE,YES,20,ppe,1
2020-03-28T10:28:27Z,3431,182,NONE,YES, 3,respirators,4
2020-03-28T10:47:31Z,698,190,ACTIVE,YES, 6,oxygen_tanks,5
2020-03-28T11:48:37Z,4282,160,NONE,YES, 5,ventilators,10
2020-03-28T11:58:31Z,2711,172,NONE,YES, 8,masks,2
2020-03-28T12:10:49Z,2068,170,NONE,YES, 4,oxygen_tanks,5
2020-03-28T12:24:22Z,2932,175,NONE,NO,10,oxygen_tanks,5
2020-03-28T12:38:28Z,1033,158,NONE,YES, 2,masks,2
2020-03-28T12:40:35Z,2664,165,ACTIVE,NO, 7,respirators,4
2020-03-28T13:40:44Z,120,162,NONE,YES,15,visors,8
2020-03-28T14:36:41Z,1689,175,ACTIVE,YES, 2,visors,8
2020-03-28T14:41:29Z,4813,169,PASSIVE,YES, 1,masks,2
2020-03-28T14:42:58Z,1299,174,NONE,NO, 1,respirators,4
2020-03-28T14:49:49Z,4366,169,NONE,YES, 4,diagnostics,7
2020-03-28T15:35:58Z,1132,170,NONE,YES,15,respirators,4
2020-03-28T16:37:07Z,199,166,NONE,NO, 7,ventilators,10
2020-03-28T16:38:18Z,2715,174,PASSIVE,YES, 5,diagnostics,7
2020-03-28T22:53:51Z,4485,150,NONE,YES, 3,oxygen_tanks,5
2020-03-28T23:09:14Z,383,172,ACTIVE,NO,15,vaccines,3
2020-03-29T00:19:29Z,2670,170,PASSIVE,NO,10,vaccines,3
2020-03-29T01:34:58Z,3341,175,NONE,YES, 5,respirators,4
2020-03-29T02:14:36Z,3258,174,ACTIVE,YES, 2,sanitizers,9
2020-03-29T02:44:27Z,2219,155,NONE,YES, 6,ventilators,10
2020-03-29T03:08:33Z,3263,158,NONE,YES, 5,vaccines,3
2020-03-29T04:05:54Z,2569,180,NONE,YES,15,ventilators,10
2020-03-29T04:42:10Z,2167,164,PASSIVE,NO,10,vaccines,3
2020-03-29T05:10:38Z,990,163,PASSIVE,NO, 4,oxygen_tanks,5
2020-03-29T05:45:49Z,860,163,NONE,YES, 3,visors,8
2020-03-29T07:30:16Z,831,170,NONE,YES, 0,sanitizers,9
2020-03-29T09:34:15Z,2958,168,NONE,YES,50,oxygen_tanks,5
2020-03-29T09:43:16Z,4410,150,NONE,YES, 1,masks,2
2020-03-29T10:28:57Z,4644,161,NONE,NO,10,masks,2
2020-03-29T11:14:57Z,1144,165,NONE,NO,10,biologics,6
2020-03-29T12:34:02Z,2249,159,ACTIVE,NO, 5,vaccines,3
2020-03-29T13:35:08Z,56,175,NONE,NO,10,visors,8
2020-03-29T14:31:45Z,214,158,PASSIVE,YES, 0,biologics,6
2020-03-29T15:00:12Z,2680,165,NONE,NO, 2,biologics,6
2020-03-29T15:40:42Z,851,183,ACTIVE,NO,17,ventilators,10
2020-03-29T15:57:46Z,2993,164,NONE,YES, 4,masks,2
2020-03-29T16:41:51Z,3799,165,NONE,NO, 8,sanitizers,9
2020-03-29T17:15:39Z,1877,164,PASSIVE,YES,15,vaccines,3
